film_id,nat_title,film_country,prod_share
DE2015_031,Every Thing Will Be Fine,CA,MIN
DE2015_031,Every Thing Will Be Fine,FR,MIN
DE2015_031,Every Thing Will Be Fine,SE,MIN
DE2015_032,Mara und der Feuerbringer,DE,MAJ
DE2015_033,Halbe Brüder,DE,MAJ
DE2015_034,Szenario,DE,MAJ
DE2015_035,Elser,DE,MAJ
DE2015_036,Winnetous Sohn,DE,MAJ
DE2015_037,Dessau Dancers,DE,MAJ
DE2015_038,Mülheim - Texas: Helge Schneider hier und dort,DE,MAJ
DE2015_038,Mülheim - Texas: Helge Schneider hier und dort,ES,MIN
DE2015_039,Härte,DE,MAJ
DE2015_040,Striche ziehen,DE,MAJ
DE2015_041,Fassbinder,DE,MAJ
DE2015_042,Die abhandene Welt,DE,MAJ
DE2015_043,Hedi Schneider steckt fest,DE,MAJ
DE2015_043,Hedi Schneider steckt fest,NO,MIN
DE2015_044,The Forecaster,DE,MAJ
DE2015_044,The Forecaster,US,MIN
DE2015_045,Reuber,DE,MAJ
DE2015_046,Die Widerständen: Also machen wir das weiter ...,DE,MAJ
DE2015_047,Ostwind 2,DE,MAJ
DE2015_048,La buena vida,DE,MAJ
DE2015_048,La buena vida,CH,MIN
DE2015_049,Silentium - Vom Leben im Kloster,DE,MAJ
DE2015_050,Abschussfahrt,DE,MAJ
DE2015_051,Dancing Arabs,DE,MAJ
DE2015_051,Dancing Arabs,FR,MIN
DE2015_051,Dancing Arabs,IL,MIN
DE2015_052,B-Movie: Lust & Sound in West-Berlin 1979-1989,DE,MAJ
DE2015_053,Mädchen im Eis,DE,MAJ
DE2015_053,Mädchen im Eis,RU,MIN
DE2015_054,Lost in Karastan,DE,MAJ
DE2015_054,Lost in Karastan,GB,MIN
DE2015_054,Lost in Karastan,GE,MIN
DE2015_054,Lost in Karastan,FR,MIN
DE2015_055,Von Caligari zu Hitler: Das deutsche Kino im Zeitalter der Massen,DE,MAJ
DE2015_056,Das Zimmermädchen Lynn,DE,MAJ
DE2015_057,Amok,DE,MAJ
DE2015_058,Hirschen,DE,MAJ
DE2015_059,Nice Places to Die,DE,MAJ
DE2015_059,Nice Places to Die,PH,MIN
DE2015_059,Nice Places to Die,ID,MIN
DE2015_059,Nice Places to Die,EG,MIN
DE2015_059,Nice Places to Die,AR,MIN
DE2015_059,Nice Places to Die,SR,MIN
DE2015_060,Nachthelle,DE,MAJ
DE2015_061,"Rico, Oskar und das Herzgebreche",DE,MAJ
DE2015_062,Victoria,DE,MAJ
DE2015_063,Das dunkle Gen,DE,MAJ
DE2015_063,Das dunkle Gen,CH,MIN
DE2015_064,Was heißt hier Ende?,DE,MAJ
DE2015_065,Die Lügen der Sieger,DE,MAJ
DE2015_065,Die Lügen der Sieger,FR,MIN
DE2015_066,Täterätää - Die Kirche bleibt im Dorf 2,DE,MAJ
DE2015_067,Freistatt,DE,MAJ
DE2015_068,Atlantic.,DE,MAJ
DE2015_068,Atlantic.,BE,MIN
DE2015_068,Atlantic.,NL,MIN
DE2015_068,Atlantic.,MA,MIN
DE2015_068,Atlantic.,FR,MIN
DE2015_069,"Verliebt, verlobt, verloren",DE,MAJ
DE2015_070,Das fehlende Grau,DE,MAJ
DE2015_071,Marry Me!,DE,MAJ
DE2015_072,Kafkas Der Bau,DE,MAJ
DE2015_073,Heil,DE,MAJ
DE2015_074,Desaster,DE,MAJ
DE2015_075,Kartoffelsalat,DE,MAJ
DE2015_076,Becks letzter Sommer,DE,MAJ
DE2015_076,Becks letzter Sommer,TR,MIN
DE2015_076,Becks letzter Sommer,HU,MIN
DE2015_076,Becks letzter Sommer,CH,MIN
DE2015_076,Becks letzter Sommer,RO,MIN
DE2015_077,I Am Here,DE,MAJ
DE2015_077,I Am Here,DK,MIN
DE2015_078,Ooops! Noah is Gone...,DE,MAJ
DE2015_078,Ooops! Noah is Gone...,BE,MIN
DE2015_078,Ooops! Noah is Gone...,LU,MIN
DE2015_078,Ooops! Noah is Gone...,IE,MIN
DE2015_079,About a Girl,DE,MAJ
DE2015_080,Coconut Hero,DE,MAJ
DE2015_080,Coconut Hero,CA,MIN
DE2015_081,Toilet Stories,DE,MAJ
DE2015_082,Liebe mich!,DE,MAJ
DE2015_083,Der kleine Rabe Socke - Das große Rennen,DE,MAJ
DE2015_084,Taxi,DE,MAJ
DE2015_085,L'Chaim!: To Life!,DE,MAJ
DE2015_085,L'Chaim!: To Life!,NL,MIN
DE2015_085,L'Chaim!: To Life!,IL,MIN
DE2015_085,L'Chaim!: To Life!,FR,MIN
DE2015_085,L'Chaim!: To Life!,BE,MIN
DE2015_086,Die Kleinen und die Bösen,DE,MAJ
DE2015_087,Gotthard Graubner - Farb-Raum-Körper,DE,MAJ
DE2015_088,Engelbecken,DE,MAJ
DE2015_088,Engelbecken,HU,MIN
DE2015_089,Der Kuckuck und der Esel,DE,MAJ
DE2015_090,Fack ju Göhte 2,DE,MAJ
DE2015_091,Voll Paula!,DE,MAJ
DE2015_092,Tango Pasión,DE,MAJ
DE2015_093,Schmidts Katze,DE,MAJ
DE2015_094,Der Staat gegen Fritz Bauer,DE,MAJ
DE2015_095,Wunder der Lebenskraft,DE,MAJ
DE2015_096,"Arbeit macht das Leben süß, Faulheit stärkt die Glieder",DE,MAJ
DE2015_097,True Love Ways,DE,MAJ
DE2015_098,Er ist wieder da,DE,MAJ
DE2015_099,"Kleine Ziege, sturer Bock",DE,MAJ
DE2015_100,Nicht schon wieder Rudi!,DE,MAJ
DE2015_100,Nicht schon wieder Rudi!,AT,MIN
DE2015_101,Homesick,DE,MAJ
DE2015_101,Homesick,AT,MIN
DE2015_102,Familienfest,DE,MAJ
DE2015_103,Rettet Raffi!,DE,MAJ
DE2015_104,Hördur - Zwischen den Welten,DE,MAJ
DE2015_105,Macho Man,DE,MAJ
DE2015_106,Birds & People - Ganz verrückt auf Vögel,DE,MAJ
DE2015_107,Stung,DE,MAJ
DE2015_107,Stung,US,MIN
DE2015_108,Todos están muertos,DE,MAJ
DE2015_108,Todos están muertos,MX,MIN
DE2015_108,Todos están muertos,ES,MIN
DE2015_109,Erich Mielke - Meister der Angst,DE,MAJ
DE2015_110,Die Hälfte der Stadt,DE,MAJ
DE2015_111,Schmitke,DE,MAJ
DE2015_111,Schmitke,CZ,MIN
DE2015_112,Der kleine Ritter Trenk,DE,MAJ
DE2015_113,Law Not War,DE,MAJ
DE2015_114,Democracy: Im Rausch der Daten,DE,MAJ
DE2015_114,Democracy: Im Rausch der Daten,FR,MIN
DE2015_114,Democracy: Im Rausch der Daten,IT,MIN
DE2015_114,Democracy: Im Rausch der Daten,BE,MIN
DE2015_115,Alki Alki,DE,MAJ
DE2015_116,Herr von Bohlen privat,DE,MAJ
DE2015_117,Hasret,DE,MAJ
DE2015_118,Highway to Hellas,DE,MAJ
DE2015_119,4 Könige,DE,MAJ
DE2015_120,Black Tape,DE,MAJ
DE2015_121,Aus dem Abseits,DE,MAJ
DE2015_122,Die Geschichte vom Astronauten,DE,MAJ
DE2015_123,Si-o-se Pol,DE,MAJ
DE2015_124,Heidi,DE,MAJ
DE2015_124,Heidi,CH,MIN
DE2015_125,"Hilfe, ich hab meine Lehrerin geschrumpft",DE,MAJ
DE2015_125,"Hilfe, ich hab meine Lehrerin geschrumpft",AT,MIN
DE2015_126,Madame Bovary,DE,MAJ
DE2015_126,Madame Bovary,BE,MIN
DE2015_126,Madame Bovary,US,MIN
DE2015_127,Bruder vor Luder,DE,MAJ
DE2015_128,Ich bin dann mal weg,DE,MAJ
DE2014_001,Das merkwürdige Kätzchen,DE,MAJ
DE2014_002,Über das Meer,DE,MAJ
DE2014_003,Das radikal Böse,DE,MAJ
DE2014_003,Das radikal Böse,AT,MIN
DE2014_004,Fünf Freunde 3,DE,MAJ
DE2014_005,Nicht mein Tag,DE,MAJ
DE2014_006,Hannas Reise,DE,MAJ
DE2014_006,Hannas Reise,IL,MIN
DE2014_007,Der blinde Fleck,DE,MAJ
DE2014_008,Illusion,DE,MAJ
DE2014_009,Crashkurs,DE,MAJ
DE2014_010,Nordstrand,DE,MAJ
DE2014_011,Staudamm,DE,MAJ
DE2014_012,Vaterfreuden,DE,MAJ
DE2014_013,Und Äktschn!,DE,MAJ
DE2014_013,Und Äktschn!,AT,MIN
DE2014_014,Meine Schwestern,DE,MAJ
DE2014_014,Meine Schwestern,FR,MIN
DE2014_015,Und morgen mittag bin ich tot,DE,MAJ
DE2014_016,Lovely Louise,DE,MAJ
DE2014_016,Lovely Louise,CH,MIN
DE2014_016,Lovely Louise,ES,MIN
DE2014_017,Dead,DE,MAJ
DE2014_018,Stromberg - Der Film,DE,MAJ
DE2014_019,Bibi & Tina - Der Film,DE,MAJ
DE2014_020,Alles Inklusive,DE,MAJ
DE2014_021,Beltracchi: The Art of Forgery,DE,MAJ
DE2014_022,Verbotene Filme,DE,MAJ
DE2014_023,Mitgift,DE,MAJ
DE2014_024,Der Tropfen - Ein Roadmovie,DE,MAJ
DE2014_025,"Pettersson und Findus - Kleiner Quälgeist, große Freundschaft",DE,MAJ
DE2014_026,Transmitting,DE,MAJ
DE2014_027,Mittsommernachtstango,DE,MAJ
DE2014_027,Mittsommernachtstango,AR,MIN
DE2014_027,Mittsommernachtstango,FI,MIN
DE2014_028,Kreuzweg,DE,MAJ
DE2014_029,Die Frau des Polizisten,DE,MAJ
DE2014_030,Lagerfeuer,DE,MAJ
DE2014_031,Banklady,DE,MAJ
DE2014_032,Zwischen Welten,DE,MAJ
DE2014_033,Im Dreieck,DE,MAJ
DE2014_034,Union fürs Leben,DE,MAJ
DE2014_035,"Heye Shalom, Peter Schwarz",DE,MAJ
DE2014_036,Stiller Sommer,DE,MAJ
DE2014_037,Lauf Junge lauf,DE,MAJ
DE2014_037,Lauf Junge lauf,FR,MIN
DE2014_038,Die schwarzen Brüder,DE,MAJ
DE2014_038,Die schwarzen Brüder,CH,MIN
DE2014_039,Miss Sixty,DE,MAJ
DE2014_040,Irre sind männlich,DE,MAJ
DE2014_041,Vergiss mein Ich,DE,MAJ
DE2014_042,Die Er­fin­dung der Liebe,DE,MAJ
DE2014_042,Die Er­fin­dung der Liebe,LU,MIN
DE2014_043,Summer of Dreams,DE,MAJ
DE2014_044,Hinterdupfing,DE,MAJ
DE2014_045,Über-Ich und Du,DE,MAJ
DE2014_045,Über-Ich und Du,CH,MIN
DE2014_045,Über-Ich und Du,AT,MIN
DE2014_046,Der letzte Mentsch,DE,MAJ
DE2014_046,Der letzte Mentsch,CH,MIN
DE2014_046,Der letzte Mentsch,FR,MIN
DE2014_047,Stereo,DE,MAJ
DE2014_048,Die Wirklichkeit kommt,DE,MAJ
DE2014_049,Zeit der Kannibalen,DE,MAJ
DE2014_050,Kathedralen der Kultur,DE,MAJ
DE2014_050,Kathedralen der Kultur,US,MIN
DE2014_050,Kathedralen der Kultur,NO,MIN
DE2014_050,Kathedralen der Kultur,RU,MIN
DE2014_050,Kathedralen der Kultur,FR,MIN
DE2014_051,Welcome Goodbye!,DE,MAJ
DE2014_052,Vom Ordnen der Dinge,DE,MAJ
DE2014_053,Willkommen bei Habib,DE,MAJ
DE2014_054,Sieniawka,DE,MAJ
DE2014_054,Sieniawka,PL,MIN
DE2014_055,Harms,DE,MAJ
DE2014_056,Still,DE,MAJ
DE2014_057,Lupu,DE,MAJ
DE2014_057,Lupu,RO,MIN
DE2014_058,Beste Chance,DE,MAJ
DE2014_059,Nebenwege,DE,MAJ
DE2014_060,Millionen,DE,MAJ
DE2014_061,"Rico, Oskar und die Tieferschatten",DE,MAJ
DE2014_062,Wir sind die Neuen,DE,MAJ
DE2014_063,Der Schmetterlingsjäger - 37 Karteikarten zu Nabokov,DE,MAJ
DE2014_063,Der Schmetterlingsjäger - 37 Karteikarten zu Nabokov,CH,MIN
DE2014_064,Wacken 3D,DE,MAJ
DE2014_065,Die geliebten Schwestern,DE,MAJ
DE2014_065,Die geliebten Schwestern,AT,MIN
DE2014_065,Die geliebten Schwestern,CH,MIN
DE2014_066,Die Innere Zone,DE,MAJ
DE2014_067,Freiland,DE,MAJ
DE2014_068,Saphirblau,DE,MAJ
DE2014_069,Hector and the Search for Happiness,DE,MAJ
DE2014_069,Hector and the Search for Happiness,CA,MIN
DE2014_069,Hector and the Search for Happiness,GB,MIN
DE2014_069,Hector and the Search for Happiness,ZA,MIN
DE2014_070,Besser als nix,DE,MAJ
DE2014_071,Göttliche Lage - Eine Stadt erfindet sich neu,DE,MAJ
DE2014_072,Patriotinnen (Patriots & Poets)/ Drei Heldinnen auf der Suche nach Heimat,DE,MAJ
DE2014_073,Wolfskinder,DE,MAJ
DE2014_074,Doktorspiele,DE,MAJ
DE2014_075,Lola auf der Erbse,DE,MAJ
DE2014_076,Ohne Dich,DE,MAJ
DE2014_077,Amma und Appa,DE,MAJ
DE2014_078,Maya the Bee Movie,DE,MAJ
DE2014_078,Maya the Bee Movie,AU,MIN
DE2014_079,Lügen und andere Wahrheiten,DE,MAJ
DE2014_080,Song from the Forest,DE,MAJ
DE2014_080,Song from the Forest,US,MIN
DE2014_080,Song from the Forest,CF,MIN
DE2014_081,Töchter,DE,MAJ
DE2014_082,Nowitzki: Der perfekte Wurf,DE,MAJ
DE2014_083,Schönefeld Boulevard,DE,MAJ
DE2014_084,Who Am I - Kein System ist sicher,DE,MAJ
DE2014_085,Der 7bte Zwerg,DE,MAJ
DE2014_086,Phoenix,DE,MAJ
DE2014_086,Phoenix,PL,MIN
DE2014_087,Im Krieg - Der 1. Weltkrieg in 3D,DE,MAJ
DE2014_088,Anderson,DE,MAJ
DE2014_089,Männerhort,DE,MAJ
DE2014_090,Planet Deutschland - 300 Millionen Jahre,DE,MAJ
DE2014_091,Die Zeit vergeht wie ein brüllender Löwe,DE,MAJ
DE2014_092,Ein Geschenk der Götter,DE,MAJ
DE2014_093,Hirngespinster,DE,MAJ
DE2014_094,Gefällt mir,DE,MAJ
DE2014_095,Lamento,DE,MAJ
DE2014_096,The Cut,DE,MAJ
DE2014_096,The Cut,FR,MIN
DE2014_097,Die Vampirschwestern 2,DE,MAJ
DE2014_098,Winterkartoffelknödel,DE,MAJ
DE2014_099,Arteholic,DE,MAJ
DE2014_100,Coming In,DE,MAJ
DE2014_101,Hin und weg,DE,MAJ
DE2014_102,Que Caramba Es La Vida,DE,MAJ
DE2014_103,Good luck finding yourself,DE,MAJ
DE2014_103,Good luck finding yourself,CN,MIN
DE2014_103,Good luck finding yourself,PK,MIN
DE2014_103,Good luck finding yourself,IN,MIN
DE2014_104,"Love, Rosie",DE,MAJ
DE2014_104,"Love, Rosie",GB,MIN
DE2014_105,Der Kleine Medicus - Geheimnisvolle Mission im Körper,DE,MAJ
DE2014_106,Der Samurai,DE,MAJ
DE2014_107,Karneval! - Wir sind positiv bekloppt,DE,MAJ
DE2014_108,Die Familie,DE,MAJ
DE2014_109,Im Labyrinth des Schweigens,DE,MAJ
DE2014_110,Quatsch und die Nasenbärbande,DE,MAJ
DE2014_111,Bevor der letzte Vorhang fällt,DE,MAJ
DE2014_111,Bevor der letzte Vorhang fällt,BE,MIN
DE2014_112,Love Supreme - Sechs Saiten und ein Brett,DE,MAJ
DE2014_113,Bocksprünge,DE,MAJ
DE2014_114,The Farmer and His Prince,DE,MAJ
DE2014_115,Der Koch,DE,MAJ
DE2014_116,Auf Das Leben! To Life!,DE,MAJ
DE2014_117,Wir waren Könige,DE,MAJ
DE2014_118,"Wie ich lernte, die Zahlen zu lieben",DE,MAJ
DE2014_119,Alles Ist Liebe,DE,MAJ
DE2014_120,Wiedersehen mit Brundibar,DE,MAJ
DE2014_120,Wiedersehen mit Brundibar,CZ,MIN
DE2014_121,Haindling - und überhaupts...,DE,MAJ
DE2014_122,Titos Brille,DE,MAJ
DE2014_122,Titos Brille,IT,MIN
DE2014_122,Titos Brille,RS,MIN
DE2014_122,Titos Brille,GA,MIN
DE2014_123,The Special Need,DE,MAJ
DE2014_123,The Special Need,IT,MIN
DE2014_123,The Special Need,AT,MIN
DE2014_123,The Special Need,FR,MIN
DE2014_124,Der kleine Drache Kokosnuss,DE,MAJ
DE2014_125,Honig im Kopf,DE,MAJ
DE2014_126,Bibi & Tina: Voll verhext!,DE,MAJ
DE2014_127,Bavaria Vista Club,DE,MAJ
SI2023_001,Šepet Metulja,SI,MAJ
SI2023_002,Je kir ke riku? Poharska komedija,SI,MAJ
SI2023_003,Nekaj sladkega,SI,MAJ
SI2023_004,Jezdeca,SI,MAJ
SI2023_004,Jezdeca,BA,MIN
SI2023_004,Jezdeca,IT,MIN
SI2023_004,Jezdeca,RS,MIN
SI2023_004,Jezdeca,HR,MIN
SI2023_005,Kaj pa Ester?,SI,MAJ
SI2023_006,Vzornik,SI,MAJ
SI2023_006,Vzornik,RS,MIN
SI2023_006,Vzornik,CZ,MIN
SI2023_006,Vzornik,IT,MIN
SI2023_007,Poslednji heroj,SI,MAJ
SI2023_008,Pero,SI,MAJ
SI2023_009,Temni pokrov sveta,SI,MAJ
SI2023_010,Telo,SI,MAJ
SI2023_010,Telo,MK,MIN
SI2023_010,Telo,HR,MIN
SI2023_011,L'uomo senza colpa,SI,MAJ
SI2023_011,L'uomo senza colpa,IT,MIN
SI2023_012,Ptičar,SI,MAJ
SI2022_001,Pr' Hostar 2,SI,MAJ
SI2022_002,Gajin svet 2,SI,MAJ
SI2022_003,Kapa,SI,MAJ
SI2022_004,"Bitch, A Derogatory Term for a Woman",SI,MAJ
SI2022_005,Vesolje med nami (The space among us),SI,MAJ
SI2022_006,Orkester,SI,MAJ
SI2022_007,Moja Vesna,SI,MAJ
SI2022_008,Iskre V Času,SI,MAJ
SI2022_009,Zastoj,SI,MAJ
SI2022_009,Zastoj,MK,MIN
SI2022_009,Zastoj,RS,MIN
SI2022_010,Antigona - kako si upamo!,SI,MAJ
SI2021_001,Inventura,SI,MAJ
SI2021_002,Sanremo,SI,MAJ
SI2021_002,Sanremo,IT,MIN
SI2021_003,Nekoc so bili ljudje,SI,MAJ
SI2021_004,Beli bojevnik v crni obleki,SI,MAJ
SI2020_001,Vsi proti vsem,SI,MAJ
SI2020_002,Polsestra,SI,MAJ
SI2020_002,Polsestra,MK,MIN
SI2020_002,Polsestra,RS,MIN
SI2020_003,Daughter of Camorra,SI,MAJ
SI2020_003,Daughter of Camorra,IT,MIN
SI2019_001,Kosarkar Naj Bo 2,SI,MAJ
SI2019_002,Ne bom več luzerka,SI,MAJ
SI2019_003,Zgodbe iz kostanjevih gozdov,SI,MAJ
SI2019_004,Izbrisana,SI,MAJ
SI2019_005,Igor in Rosa,SI,MAJ
SI2019_005,Igor in Rosa,IT,MIN
SI2019_006,Korporacija,SI,MAJ
SI2019_006,Korporacija,HR,MIN
SI2019_007,Oroslan,SI,MAJ
SI2018_001,Posledice,SI,MAJ
SI2018_001,Posledice,AT,MIN
SI2018_002,Družina,SI,MAJ
SI2018_002,Družina,AT,MIN
SI2018_003,Poj mi pesem,SI,MAJ
SI2018_004,Tisoč ur bridkosti za eno uro veselja,SI,MAJ
SI2018_005,Cankar,SI,MAJ
SI2018_006,Codelli,SI,MAJ
SI2018_007,Pero lovšin - ti lahko,SI,MAJ
SI2018_008,Vztrajanje,SI,MAJ
SI2018_008,Vztrajanje,HR,MIN
SI2018_008,Vztrajanje,IT,MIN
SI2018_008,Vztrajanje,RS,MIN
SI2018_009,Playing Men,SI,MAJ
SI2018_009,Playing Men,HR,MIN
SI2018_010,Glasba je časovna umetnost 3: LP film Laibach,SI,MAJ
SI2018_011,Žaba,SI,MAJ
SI2018_011,Žaba,MK,MIN
SI2018_011,Žaba,RS,MIN
SI2018_011,Žaba,HR,MIN
SI2017_001,Košarkar naj bo,SI,MAJ
SI2017_002,Milice 2,SI,MAJ
SI2017_003,Prebujanja,SI,MAJ
SI2017_004,Ivan,SI,MAJ
SI2017_005,Anina provizija,SI,MAJ
SI2017_006,Druzinica,SI,MAJ
SI2017_007,Mladi levi: polnost časa,SI,MAJ
SI2017_008,Privid,SI,MAJ
SI2017_009,A Comedy of Tears,SI,MAJ
SI2017_009,A Comedy of Tears,IT,MIN
SI2016_001,Pr' Hostar,SI,MAJ
SI2016_002,"Houston, We Have a Problem",SI,MAJ
SI2016_002,"Houston, We Have a Problem",HR,MIN
SI2016_002,"Houston, We Have a Problem",DE,MIN
SI2016_002,"Houston, We Have a Problem",CZ,MIN
SI2016_002,"Houston, We Have a Problem",QA,MIN
SI2016_003,Nika,SI,MAJ
SI2016_004,Pojdi Z Mano,SI,MAJ
SI2016_005,Nočno življenje,SI,MAJ
SI2016_006,Case: Osterberg,SI,MAJ
SI2015_001,Šiška Deluxe,SI,MAJ
SI2015_001,Šiška Deluxe,CZ,MIN
SI2015_001,Šiška Deluxe,MK,MIN
SI2015_002,Idila,SI,MAJ
SI2015_003,Julija in alfa Romeo,SI,MAJ
SI2015_004,The Beat of Love: Utrip Ljubezni,SI,MAJ
SI2015_005,Avtošola,SI,MAJ
SI2015_006,"Šuplje priče: Zdej te je, a zdej te ni",SI,MAJ
SI2015_007,Dom,SI,MAJ
SI2015_008,Rdeča raketa,SI,MAJ
SI2015_009,Doberdob - roman upornika,SI,MAJ
SI2014_001,Vloga za Emo,SI,MAJ
SI2014_002,Panika,SI,MAJ
SI2014_003,Pot v raj,SI,MAJ
SI2014_004,Inferno,SI,MAJ
SI2014_004,Inferno,HR,MIN
SI2014_004,Inferno,MK,MIN
SI2014_004,Inferno,RS,MIN
SI2014_005,The Mask of Democracy,SI,MAJ
SI2014_006,Zapelji me,SI,MAJ
HR2023_001,Cvrčak i mravica,HR,MAJ
HR2023_002,Tragovi,HR,MAJ
HR2023_002,Tragovi,LT,MIN
HR2023_002,Tragovi,RS,MIN
HR2023_003,Glava velike ribe,HR,MAJ
HR2023_004,Punim plućima,HR,MAJ
HR2023_005,El Shatt - nacrt za utopiju,HR,MAJ
HR2023_005,El Shatt - nacrt za utopiju,RS,MIN
HR2023_006,Pelikan,HR,MAJ
HR2023_006,Pelikan,PT,MIN
HR2023_007,Hotel Pula,HR,MAJ
HR2023_008,Smrt djevojčice sa žigicama,HR,MAJ
HR2023_008,Smrt djevojčice sa žigicama,ME,MIN
HR2023_008,Smrt djevojčice sa žigicama,BA,MIN
HR2023_009,Ciné-Guerrillas: Scenes from the Labudović Reels,HR,MAJ
HR2023_009,Ciné-Guerrillas: Scenes from the Labudović Reels,ME,MIN
HR2023_009,Ciné-Guerrillas: Scenes from the Labudović Reels,RS,MIN
HR2023_010,Kuća na Kraljevcu,HR,MAJ
HR2023_011,Escort,HR,MAJ
HR2023_011,Escort,MK,MIN
HR2023_011,Escort,XK,MIN
HR2023_012,Snajka: Dnevnik očekivanja,HR,MAJ
HR2023_012,Snajka: Dnevnik očekivanja,IT,MIN
HR2023_012,Snajka: Dnevnik očekivanja,MK,MIN
HR2023_013,Sedmo nebo,HR,MAJ
HR2023_014,Samo kad se smijem,HR,MAJ
HR2023_014,Samo kad se smijem,RS,MIN
HR2023_015,Sveta obitelj,HR,MAJ
HR2022_001,Tvornice radnicima,HR,MAJ
HR2022_002,Razgovor,HR,MAJ
HR2022_003,Veće od traume,HR,MAJ
HR2022_004,Djeca sa CNN-a,HR,MAJ
HR2022_004,Djeca sa CNN-a,BA,MIN
HR2022_005,Divljaci,HR,MAJ
HR2022_006,Baci se na pod,HR,MAJ
HR2022_007,Nosila je rubac črleni,HR,MAJ
HR2022_008,Nuovo Cinema Buie,HR,MAJ
HR2022_009,Illyricvm,HR,MAJ
HR2022_009,Illyricvm,SI,MIN
HR2022_009,Illyricvm,IT,MIN
HR2022_009,Illyricvm,XK,MIN
HR2022_009,Illyricvm,BA,MIN
HR2022_010,Marginalci,HR,MAJ
HR2022_011,Sigurno mjesto,HR,MAJ
HR2022_012,Šesti autobus,HR,MAJ
HR2022_013,Stric,HR,MAJ
HR2022_013,Stric,RS,MIN
HR2022_014,Garbura,HR,MAJ
HR2022_014,Garbura,RS,MIN
HR2021_001,Slučajna raskoš prozirnog vodenog rebusa,HR,MAJ
HR2021_002,Nun of Your Business,HR,MAJ
HR2021_002,Nun of Your Business,RS,MIN
HR2021_003,Doba uskoka,HR,MAJ
HR2021_004,Zora,HR,MAJ
HR2021_004,Zora,IT,MIN
HR2021_005,Tereza37,HR,MAJ
HR2021_006,Riječki orao,HR,MAJ
HR2021_007,Love around the world,HR,MAJ
HR2021_007,Love around the world,DE,MIN
HR2021_008,Murina,HR,MAJ
HR2021_008,Murina,BR,MIN
HR2021_008,Murina,US,MIN
HR2021_008,Murina,SI,MIN
HR2021_009,Zbornica,HR,MAJ
HR2021_010,Plavi cvijet,HR,MAJ
HR2021_010,Plavi cvijet,RS,MIN
HR2021_011,A bili smo vam dobri,HR,MAJ
HR2021_011,A bili smo vam dobri,BA,MIN
HR2021_012,Po Tamburi,HR,MAJ
HR2020_001,Zagrebački ekvinocij,HR,MAJ
HR2020_002,Stepinac: Kardinal i njegova savjest,HR,MAJ
HR2020_003,Ribanje i ribarsko prigovaranje,HR,MAJ
HR2019_001,Koja je ovo država!,HR,MAJ
HR2019_001,Koja je ovo država!,RS,MIN
HR2019_001,Koja je ovo država!,PL,MIN
HR2019_002,Za ona dobra stara vremena,HR,MAJ
HR2019_003,Mali,HR,MAJ
HR2019_004,Posljednji Srbin u Hrvatskoj,HR,MAJ
HR2019_004,Posljednji Srbin u Hrvatskoj,RS,MIN
HR2019_005,Lada Kamenski,HR,MAJ
HR2019_006,Dom,HR,MAJ
HR2019_007,Moj dida je pao s Marsa,HR,MAJ
HR2019_007,Moj dida je pao s Marsa,BA,MIN
HR2019_007,Moj dida je pao s Marsa,CZ,MIN
HR2019_007,Moj dida je pao s Marsa,LU,MIN
HR2019_007,Moj dida je pao s Marsa,SI,MIN
HR2019_007,Moj dida je pao s Marsa,SK,MIN
HR2019_008,Ufuraj se i pukni,HR,MAJ
HR2019_009,Duboki rezovi,HR,MAJ
HR2019_010,Do kraja smrti,HR,MAJ
HR2019_011,General,HR,MAJ
HR2019_012,Tusta,HR,MAJ
HR2019_012,Tusta,RS,MIN
HR2019_012,Tusta,MK,MIN
HR2019_013,Dnevnik Diane Budisavljević,HR,MAJ
HR2019_013,Dnevnik Diane Budisavljević,SI,MIN
HR2019_013,Dnevnik Diane Budisavljević,RS,MIN
HR2019_014,Dopunska nastava,HR,MAJ
HR2019_015,Ideš? Idem!,HR,MAJ
HR2018_001,Ljetnikovac,HR,MAJ
HR2018_002,Sam samcat,HR,MAJ
HR2018_002,Sam samcat,RS,MIN
HR2018_003,Osmi povjerenik,HR,MAJ
HR2018_004,Comic Sans,HR,MAJ
HR2018_005,F20,HR,MAJ
HR2018_006,Aleksi,HR,MAJ
HR2018_006,Aleksi,RS,MIN
HR2018_007,Happy End,HR,MAJ
HR2017_001,Anka,HR,MAJ
HR2017_002,Svinjari,HR,MAJ
HR2017_003,Lavina,HR,MAJ
HR2017_004,Fuck Off I Love You,HR,MAJ
HR2017_005,Egzorcizam,HR,MAJ
HR2017_006,Agape,HR,MAJ
HR2017_007,Mrtve ribe,HR,MAJ
HR2017_007,Mrtve ribe,BA,MIN
HR2016_001,S one strane,HR,MAJ
HR2016_001,S one strane,RS,MIN
HR2016_002,Zg80,HR,MAJ
HR2016_003,Ustav Republike Hrvatske,HR,MAJ
HR2016_003,Ustav Republike Hrvatske,CZ,MIN
HR2016_003,Ustav Republike Hrvatske,SI,MIN
HR2016_003,Ustav Republike Hrvatske,MK,MIN
HR2016_004,Ministarstvo ljubavi,HR,MAJ
HR2016_004,Ministarstvo ljubavi,CZ,MIN
HR2016_005,Sve najbolje,HR,MAJ
HR2016_006,Goran,HR,MAJ
HR2015_001,Most na kraju svijeta,HR,MAJ
HR2015_001,Most na kraju svijeta,RS,MIN
