film_id,nat_title,eng_title,trailer_url,poster_url,nat_synopsis,eng_synopsis
FR2023_029,La Montagne,The Mountain,https://www.youtube.com/watch?v=CQt2tPRoyWw,https://medias.unifrance.org/medias/41/244/259113/format_page/la-montagne.jpg,"Pierre, ingénieur parisien, se rend dans les Alpes pour son travail. Irrésistiblement attiré par les montagnes, il s’installe un bivouac en altitude et décide de ne plus redescendre. Là-haut, il fait la rencontre de Léa et découvre de mystérieuses lueurs.","Pierre, a Parisian engineer, goes up in the Alps for his work. Irresistibly attracted by what surrounds him, he camps out alone high in the mountains and leaves behind his everyday life. Up there he meets Léa, a chef of an alpine restaurant, while mysterious glows glitter in the deep mountains…"
FR2023_030,Un petit frère,Mother and Son,https://www.youtube.com/watch?v=WvmuNDY7TCY,https://medias.unifrance.org/medias/199/242/258759/format_page/mother-and-son.jpg,"Quand Rose arrive en France, elle emménage en banlieue parisienne avec ses deux fils, Jean et Ernest. Construction et déconstruction d’une famille, de la fin des années 80 jusqu’à nos jours.","In the late 1980s, Rose moves from Africa to the Paris suburbs with her two young sons. Spanning 30 years from their arrival in France to the present day, Léonor Serraille’s follow-up to her Caméra d’Or-winner Jeune Femme (Cannes 2017) is a moving chronicle about the construction and deconstruction of an ordinary family."
FR2023_031,Des garçons de province,Small-town Boys,https://www.youtube.com/watch?v=2Gniaot314w,https://medias.unifrance.org/medias/186/247/260026/format_page/des-garcons-de-province.jpg,"Employé de boîte de nuit, Youcef s’éprend du danseur d’une troupe queer en tournée estivale. Ailleurs, un jeune homme juché sur de hauts talons traverse le village qu’il s’apprête à quitter. Dans un bourg isolé, Jonas a rendez-vous pour des photos érotiques avec un inconnu. Il y a celui qui reste, celui qui part, et celui qui passe. Ce sont des garçons de province.",
FR2023_032,Droit dans les yeux,,https://www.youtube.com/watch?v=AxJMQhqIJSQ,https://medias.unifrance.org/medias/166/238/257702/format_page/droit-dans-les-yeux.jpg,"Des visages tout juste sortis de l’enfance, concentrés, incrédules, émus. Ils s’appellent Ilhame, Vincent, Yara, Nancy- Laure, Rouguy ou Antoine. Ils sont étudiants en Droit à l’Université Paris 8 Saint-Denis et bénévoles à « La Clinique Juridique ». Là, ils orientent des justiciables des environs qui souvent leur rappellent leurs parents, leurs voisins. Les professionnels et les enseignants leur parlent de distance et de neutralité. Mais dans la pratique, que faire de sa subjectivité et de ses convictions ? Avec quelle idée de la justice et de la démocratie ?","Faces just out of childhood, concentrated, incredulous, moved. They are named Ilhame, Vincent, Yara, Rouguy or Antoine. They are law students at the depreciated University of Saint-Denis, in the northern suburbs of Paris, and volunteers at the ""Legal Clinic"". They advise litigants from popular districts who often remind them of their parents and friends. Professionals teach them about distance and neutrality. But in reality, what to do with your subjectivity? With your experience and convictions? With what idea of justice and democracy?"
FR2023_033,Alibi.com 2,Alibi.com 2,https://www.youtube.com/watch?v=4Ws_rUHEGQo,https://medias.unifrance.org/medias/46/245/259374/format_page/alibi-com-2.jpg,"Après avoir fermé son agence Alibi.com et promis à Flo qu'il ne lui mentirait plus jamais, la nouvelle vie de Greg est devenue tranquille, trop tranquille... Plus pour longtemps ! Lorsqu’il décide de demander Flo en mariage, Greg est au pied du mur et doit se résoudre à présenter sa famille. Mais entre son père escroc et sa mère ex-actrice de films de charme, ça risque fort de ruiner sa future union. Il n'a donc pas d'autre choix que de réouvrir son agence avec ses anciens complices pour un ultime Alibi et de se trouver des faux parents plus présentables…","Why let Greg's embarrassing parents ruin his wedding? With one last alibi, he can do it himself!"
FR2023_034,"Zodi & Tehu, frères du désert",Princes of the Desert,https://www.youtube.com/watch?v=8Da1ZKqgtoA,https://medias.unifrance.org/medias/40/248/260136/format_page/princes-of-the-desert.jpg,"Zodi, un jeune nomade de 12 ans, découvre dans le désert un bébé dromadaire orphelin. Il le recueille, le nourrit, le baptise Téhu et devient son meilleur ami. Zodi apprend par une vétérinaire, Julia, que Téhu est un coureur exceptionnel et qu’il peut rapporter beaucoup d’argent à sa tribu. Mais les qualités de son jeune dromadaire suscitent la convoitise de Tarek le braconnier de la région. Pour éviter que Téhu ne soit vendu, Zodi décide alors de s’enfuir et de traverser le Sahara. C’est pendant ce voyage que Zodi affrontera Tarek, survivra à une tempête de sable et traversera la mer de sel avec pour ultime objectif d'inscrire Téhu à la plus grande course de dromadaires au monde à Abu Dhabi. Avec l’aide de Julia, Zodi va se démener pour réaliser son rêve, faire de Téhu un champion et sauver sa tribu.","When Zodi, a Berber boy, finds Tehu, a baby camel, he takes him under his wing with no hesitation. Over the months Zodi and Tehu bond together and Zodi discovers the camel’s amazing racing skills. When Tehu catches the attetion of Tarek a cruel merchant, Zodi decides to save his friend and flee. Together they will cross the Sahara to take part in the race of the century. If they win Zodi can save Tehu and his village. Chased by Tarek, Zodi will find a friend in Julia a smart vet. The boy and the camel have started the most incredible journey…"
FR2023_035,Les Têtes givrées,The Snow Must Go On,https://www.youtube.com/watch?v=1i3GHFNPTLc,https://medias.unifrance.org/medias/237/236/257261/format_page/the-snow-must-go-on.jpg,"Dans un collège au pied du Mont Blanc, les élèves de SEGPA ne s’intéressent à rien. Pour les motiver et les faire rêver, Alain, leur professeur, organise une sortie surprenante et périlleuse dans les entrailles d’un glacier. Les adolescents découvrent alors un monde de glace d'une beauté à couper le souffle. Mais ils réalisent qu’avec le réchauffement climatique, si rien n’est fait, ce glacier comme beaucoup d’autres pourrait disparaitre. Contre l’avis de tous, mais entraînés par leur professeur, ils vont se lancer corps et âmes dans un projet fou : protéger le glacier et l’empêcher de fondre… Désormais plus rien ne pourra les arrêter, parce qu’il n’y a pas de planète B !","Alain, a former mountain guide, decides to change the course of his life to become a teacher. Facing a group of challengingly colourful teenagers, Alain struggles to stimulate them. In a teambuilding effort, he arranges a field trip to... the heart of a glacier! The breath-taking beauty of the icy caves leaves the students in awe. They return to class appalled by the idea that the glacier might disappear due to global warming. With the support and guidance of Alain, they embark on a crazy mission: prevent the glacier from melting... and nothing will stop them!"
FR2023_036,La Grande Magie,The Great Magic,https://www.youtube.com/watch?v=cPxZ5_7IuN0,https://medias.unifrance.org/medias/156/239/257948/format_page/the-great-magic.jpg,"France, les années 20. Dans un hôtel au bord de la mer, un spectacle de magie distrait les clients désœuvrés. Marta, une jeune femme malheureuse avec son mari jaloux, accepte de participer à un numéro de disparition et en profite pour disparaître pour de bon. Pour répondre au mari exigeant le retour de sa femme, le magicien lui met entre les mains une boîte en lui disant qu’elle est à l’intérieur. Cependant il ne doit l’ouvrir que s’il a absolument foi en elle, sous peine de la faire disparaître à jamais. Le doute s’installe alors chez Charles…","France, 1920s. Charles and Marta are staying in a beautiful seaside hotel but their marriage is falling apart. During a magic show for the guests, Albert, a somewhat charlatan magician makes Marta disappear. Charles becomes impatient and calls for his wife when the magician suddenly puts a box in his hands and tells him that Marta is inside: he must not open it unless he has absolute faith in her, otherwise she will disappear forever..."
FR2023_037,Pour la France,For My Country,https://www.youtube.com/watch?v=--qI-1DcvY8,https://medias.unifrance.org/medias/42/245/259370/format_page/for-my-country.jpg,"Lors d’un rituel d’intégration dans la prestigieuse École Militaire de Saint-Cyr, Aïssa, 23 ans, perd la vie. Face à une Armée qui peine à reconnaître ses responsabilités, Ismaël, son grand frère, se lance dans une bataille pour la vérité. Son enquête sur le parcours de son cadet va faire ressurgir ses souvenirs, de leur enfance à Alger aux derniers moments ensemble à Taipei. D’après une histoire vraie.","Aissa, a young officer of Algerian origin, tragically loses his life during a fresher initiation ritual at the prestigious French military academy of Saint-Cyr. As the death tears through his family, controversy arises over Aissa’s funeral plans when the Army refuses to take responsibility. Ismael, his older, rebellious brother, tries to keep the family united as they fight to win justice for Aissa."
FR2023_038,Tant que le soleil frappe,Beating Sun,https://www.youtube.com/watch?v=auMvAayqozU,https://medias.unifrance.org/medias/157/242/258717/format_page/beating-sun.jpg,"Max ne rêve pas de faire des murs végétaux pour des hôtels cinq étoiles. Paysagiste tenace, engagé mais acculé, il se bat pour créer un jardin sauvage, sans clôture, en plein centre-ville de Marseille : une zone végétale ouverte à tous. Après des années de refus, son projet arrive en finale d’un concours d’architecture. Pour Max, c’est la dernière chance d’offrir de l’oxygène aux habitants qui suffoquent dans un enfer urbain, sous le soleil qui frappe.","Max doesn’t dream of making green walls for five-star hotels. Tenacious landscaper, committed but cornered, he fights to create a wild garden, without fence, in the heart of downtown Marseille: a plant area open to all. After years of rejection, his project reached the final stage of an architecture competition. For Max, this is the last chance to offer oxygen to the people who are suffocating in an urban hell, under the beating sun."
FR2023_039,La Ferme à Gégé,,https://www.youtube.com/watch?v=U6tQTIZGrwo,https://medias.unifrance.org/medias/45/248/260141/format_page/la-ferme-a-gege.jpg,"Gérard Coutances dit « gégé », vit depuis 3 générations en fermage dans le bocage normand. Dans les années 90, totalement endetté, il transforme son exploitation en un lieu d’accueil pour enfants. La ferme à Gégé devient un lieu unique d’accueil en France. Aujourd’hui, en l’absence de successeur et menacée d’expulsion, la ferme à Gégé risque de disparaitre et avec elle un regard si particulier sur la pédagogie et la culture populaire.",
FR2023_040,Astrakan,,https://www.youtube.com/watch?v=RhROVU01mJM,https://medias.unifrance.org/medias/60/244/259132/format_page/astrakan.jpg,"Samuel est un orphelin de douze ans à l’allure sauvage, placé depuis quelques semaines chez une nourrice, Marie. Cette dernière, qui se débat entre ses sentiments et son besoin d’argent, est mariée à Clément avec qui elle a deux fils, Alexis et Dimitri. Très vite, Samuel va devoir faire la connaissance de cette nouvelle famille et de leurs secrets.","Samuel is a wild-looking twelve-year-old orphan who has been placed with a nanny, Marie, for several weeks. Marie, who is struggling between her feelings and her need for money, is married to Clément with whom she has two sons, Alexis and Dimitri. Very quickly Samuel will have to get to know this new family and their possible secrets."
FR2023_041,Un homme heureux,A Happy Man,https://www.youtube.com/watch?v=aiXhuXerFhg,https://medias.unifrance.org/medias/241/236/257265/format_page/un-homme-heureux.jpg,"Alors que Jean, maire très conservateur d'une petite ville du Nord, est en campagne pour sa réélection, Edith, sa femme depuis quarante ans, lui annonce une nouvelle qu'elle ne peut plus taire... Au plus profond de son être, elle est - et a toujours été - un homme. Jean pense d'abord à une plaisanterie mais réalise rapidement qu'Edith est sérieuse et déterminée à mener sa transition jusqu'au bout. Il comprend alors que son couple, mais aussi sa campagne électorale, risquent d'être sacrément chamboulés...",
FR2023_042,Juste ciel !,Oh My Goodness!,https://www.youtube.com/watch?v=toU4JjhFLsM,https://medias.unifrance.org/medias/253/244/259325/format_page/oh-my-goodness.jpg,"Pour sauver l’EHPAD local qui tombe en ruines, cinq religieuses un peu fofolles sont prêtes à tout. Y compris à participer à une course cycliste, afin d’en remporter le prix. Seul bémol : elles sont nulles à vélo. Et pour ne rien arranger, elles ne sont pas les seules sur le coup…",Five nuns set their sights on winning the cash prize in a major cycling race to raise money to renovate a dilapidated hospice. The only hitch is that none of them can ride a bicycle!
FR2023_043,Le Grand Cirque,,https://www.youtube.com/watch?v=hgstalns_wo,https://medias.unifrance.org/medias/57/247/259897/format_page/le-grand-cirque.jpg,"À l’occasion d’une visite à un ami à l’hôpital pédiatrique Robert Debré à Paris, Momo, un comédien en manque de rôles, fait la rencontre de Michel, le directeur d’une association de clowns bénévoles, qui rend visite aux enfants hospitalisés. Grâce aux encouragements et à la confiance de Michel, Momo se laisse convaincre de jouer un rôle dans la vie de ces enfants. Son défi : les faire rire malgré la maladie. Très rapidement, les enfants tombent sous son charme cartoonesque et Momo fait partie intégrante du service pédiatrique. Avec la complicité de Michel son mentor et de Bénédicte, une infirmière de l’hôpital, Momo va avoir l’idée de mettre en scène un spectacle de cirque au sein de l’hôpital dans lequel chaque enfant aura un rôle déterminant…",
FR2023_044,L'Astronaute,The Astronaut,https://www.youtube.com/watch?v=jxhc8cHrOOQ,https://medias.unifrance.org/medias/180/244/259252/format_page/l-astronaute.jpg,"Ingénieur en aéronautique, Jim se consacre depuis des années à un projet secret et hors normes : construire sa propre fusée et accomplir le premier vol spatial habité en amateur. Mais pour réaliser son rêve, il va devoir apprendre à le partager…","An aeronautical engineer, Jim, has always dreamed of becoming an astronaut but failed at the European Space Agency recruitment competition. Unable to give up, he has been devoting himself for years to a secret and unusual project: building its own rocket and accomplish the first manned space flight as an amateur."
FR2023_045,Le Marchand de sable,Slumlord,https://www.youtube.com/watch?v=F5228U0RLIQ,https://medias.unifrance.org/medias/211/239/258003/format_page/le-marchand-de-sable.jpg,"Marqué par des années de prison, Djo, livreur de colis en banlieue parisienne, vit modestement chez sa mère avec sa fille. Un jour, une tante qui vient de fuir le conflit ivoirien débarque chez eux avec ses trois enfants. Dans l’urgence, Djo réussit à leur trouver un local. Mais face à la demande croissante et dans la perspective d’offrir une vie décente à sa fille, Djo bascule et devient marchand de sommeil.","2011. Affected by years in prison, Djo is a delivery driver in the city of Cergy. As the crisis erupts in Côte d’Ivoire, he finds himself having to clandestinely house members of his family. The prospect of offering a better life to his daughter is gradually tipping him into a spiral where he will lose control."
FR2023_046,Les Choses simples,A Great Friend,https://www.youtube.com/watch?v=-EhQtHnbp6I,https://medias.unifrance.org/medias/134/251/260998/format_page/les-choses-simples.jpg,"Vincent est un célèbre entrepreneur à qui tout réussit. Un jour, une panne de voiture sur une route de montagne interrompt provisoirement sa course effrénée. Pierre, qui vit à l’écart du monde moderne au milieu d’une nature sublime, lui vient en aide et lui offre l’hospitalité. La rencontre entre ces deux hommes que tout oppose va bouleverser leurs certitudes respectives. Et ils vont se surprendre à rire. Au fond, vivent-ils vraiment chacun les vies qu’ils ont envie de vivre ?","When Vincent, a business man always in a hurry, breaks down in the middle of a mountain road, Pierre a reclusive rustic, stops and offers his help. This apparently insignificant encounter will be a turning point in their lives. Isolated in the heart of a luxuriant nature, the two men that everything seems to oppose may even become friends."
FR2023_047,À la belle étoile,Sugar and Stars,https://www.youtube.com/watch?v=OfMMH1xCFac,https://medias.unifrance.org/medias/35/246/259619/format_page/sugar-and-stars.jpg,"Depuis son plus jeune âge, Yazid est passionné de pâtisserie. Ballotté entre familles d'accueil et foyer durant toute son enfance, il a développé un fort tempérament. Mais pour réussir dans le monde élitiste de la pâtisserie, le jeune homme va devoir apprendre à se maîtriser. D'Épernay à Paris en passant par Monaco, il va travailler chez les plus grands chefs pâtissiers pour devenir le meilleur et tenter de réaliser son rêve en remportant le concours de champion du monde de pâtisserie.",
FR2023_048,Arrête avec tes mensonges,Lie With Me,https://www.youtube.com/watch?v=UWJmCPfi9bs,https://medias.unifrance.org/medias/247/240/258295/format_page/arrete-avec-tes-mensonges.jpg,"Le romancier Stéphane Belcourt a accepté de parrainer le bicentenaire d’une célèbre marque de cognac. C’est l’occasion de revenir pour la première fois dans la ville où il a grandi. Sur place, il rencontre Lucas, le fils de son premier amour. Les souvenirs affluent : le désir irrépressible, les corps qui s’unissent, une passion qu’il faut taire… Ce premier amour s’appelait Thomas. Ils avaient 17 ans.","Upon agreeing to be the brand ambassador for a famous cognac celebrating their bicentennial, novelist Stéphane Belcourt returns to his hometown for the first time in many years. Once there, he meets his first love’s son, Lucas. Memories come rushing back to him: irrepressible attraction, bodies becoming one in the heat of desire, a passion that can never be revealed… His first love’s name was Thomas. They were 17."
FR2023_049,Chevalier noir,A Tale of Shemroon,https://www.youtube.com/watch?v=dDphWkrC_UU,https://medias.unifrance.org/medias/175/248/260271/format_page/chevalier-noir.jpg,"Iman et son jeune frère Payar vivent avec leur père dans un quartier du nord de Téhéran. Après la mort de leur mère, Iman cherche à tout prix à sortir de l’impasse d’une vie étouffante et profite de ses relations privilégiées avec la jeunesse dorée de Téhéran pour se lancer dans un petit trafic juteux. Mais ce qui semblait être le chemin vers un nouveau départ les entraîne dans une spirale qui va bouleverser leur destin.","Shemroon, north of Tehran. Iman and his younger brother, Payar, live together with their father. After the death of their mother, Iman seeks for a way out of an uprooted life. Thanks to his connections with the gilded youth of the city, he starts a business to make some quick profit. What seems at first an opportunity for a new beginning turns into a twisted cycle affecting the family's destiny."
FR2023_050,Last Dance,Last Dance,https://www.youtube.com/watch?v=fKURxaxDJkA,https://medias.unifrance.org/medias/94/251/260958/format_page/last-dance.jpg,"À la Nouvelle Orléans, tout le monde connaît Vince, alias Lady Vinsantos, une Drag Queen emblématique qui y a fondé sa propre école. Pour Vince, le Drag est à la fois un art qu’on perfectionne au quotidien et un acte politique qui fait bouger les représentations. Seulement, après 30 ans de carrière, Vince est las de ce personnage qui a pris le contrôle de sa vie. Il décide donc de dire adieu à Lady Vinsantos, non sans avoir réalisé son plus grand rêve : un dernier show à Paris.","Vince, a.k.a. Lady Vinsantos, is an iconic drag queen from New Orleans, where he founded his own school-community, after starting his career in San Francisco. Drag is a sulfurous way for him to challenge gender codes and status quo. But after 30 years, Vince is tired of the character that has taken over his life. He has decided to say goodbye to Lady Vinsantos by releasing his greatest dream: one last show in Paris."
FR2023_051,Slava Ukraini,,https://www.youtube.com/watch?v=SaX7rlGjlwY,https://medias.unifrance.org/medias/42/246/259626/format_page/slava-ukraini.jpg,"""Nous avons, au lendemain de l’invasion russe, tourné un film, « Pourquoi l’Ukraine », documentant les premiers mois du calvaire ukrainien et diffusé sur ARTE. Ce nouveau film reprend là où l’autre s’arrêtait. C’est un journal de bord tenu dans la seconde moitié de l’année 2022 et où l’on a tout consigné : petits et grands événements, aléas, émotions, témoignages de vivants et deuils, chronique du front et des villes bombardées, portraits. Le film commence à Kharkiv, dans le Donbass. Il s’achève à Kherson, au lendemain de la libération de la ville, puis à Ochakiv, la base d’où partiront peut-être les unités d’élite livrant la dernière bataille de l’Ukraine contre l’occupation russe et ses ravages. Au total, le véridique récit d’une guerre sans équivalent depuis trois quarts de siècle et dont nous avons tenté d’être les témoins engagés mais lucides.""",
FR2023_052,Les Petites Victoires,Sweet Little Things,https://www.youtube.com/watch?v=7G_XNeRxR-A,https://medias.unifrance.org/medias/219/245/259547/format_page/sweet-little-things.jpg,"Entre ses obligations de maire et son rôle d'institutrice au sein du petit village de Kerguen, les journées d’Alice sont déjà bien remplies. L’arrivée dans sa classe d’Emile, un sexagénaire au caractère explosif, enfin décidé à apprendre à lire et à écrire, va rendre son quotidien ingérable. Surtout qu’Alice, qui n'avait rien vu venir, va devoir aussi sauver son village et son école…","Between her obligations as a mayor and her role as a teacher in the little village of Kerguen, Alice’s days are really full. Emile, an explosive 60 year old has finally decided to learn how to read and write, and arrives in her class, will make..."
FR2023_053,La Syndicaliste,The Sitting Duck,https://www.youtube.com/watch?v=XZR82OCfmm0,https://medias.unifrance.org/medias/6/243/258822/format_page/the-sitting-duck.jpg,"Un matin, Maureen Kearney est violemment agressée chez Elle. Elle travaillait sur un dossier sensible dans le secteur nucléaire français et subissait de violentes pressions politiques. Les enquêteurs ne retrouvent aucune trace des agresseurs… est-elle victime ou coupable de dénonciation mensongère ?","The Sitting Duck is the true story of Maureen Kearney (Isabelle Huppert), the head union representative of a French multinational nuclear powerhouse. She became a whistleblower, denouncing top-secret deals that shook the French nuclear sector. Alone against the world, she fought government ministers and industry leaders, tooth and nail to bring the scandal to light and to defend more than 50,000 jobs…Her life was turned upside down when she was violently assaulted in her own home… The investigation is carried out under pressure: the subject is sensitive. Suddenly, new elements create doubt in the minds of the investigators. At first a victim, Maureen becomes a suspect."
FR2023_054,Goutte d'or,Sons of Ramses,https://www.youtube.com/watch?v=Q2a11Q5tk5E,https://medias.unifrance.org/medias/7/249/260359/format_page/goutte-d-or.jpg,"Ramsès, trente-cinq ans, tient un cabinet de voyance à la Goutte d’or à Paris. Habile manipulateur et un peu poète sur les bords, il a mis sur pied un solide commerce de la consolation. L’arrivée d’enfants venus des rues de Tanger, aussi dangereux qu’insaisissables, vient perturber l’équilibre de son commerce et de tout le quartier. Jusqu’au jour où Ramsès va avoir une réelle vision.","In the multicultural Parisian district of La Goutte d’Or, Ramses makes a living as a clairvoyant, scamming his clients into believing he can contact the dead. As he gets caught up with a gang of young and fearless boys who terrorize the locals, Ramses makes a troubling and tragic discovery on a construction site. Could there be some truth behind his fraudulent mysticism ? Getting carried away on a fateful night, Ramses will come to develop a special bound with the street kids and confront the ghosts of his own childhood."
FR2023_055,Mon crime,The Crime Is Mine,https://www.youtube.com/watch?v=ipeDYBawfec,https://medias.unifrance.org/medias/34/244/259106/format_page/mon-crime.jpg,"Dans les années 30 à Paris, Madeleine Verdier, jeune et jolie actrice sans le sou et sans talent, est accusée du meurtre d’un célèbre producteur. Aidée de sa meilleure amie Pauline, jeune avocate au chômage, elle est acquittée pour légitime défense. Commence alors une nouvelle vie, faite de gloire et de succès, jusqu’à ce que la vérité éclate au grand jour…","In 1930s Paris, Madeleine, a pretty, young, penniless and talentless actress, is accused of murdering a famous producer. Helped by her best friend Pauline, a young unemployed lawyer, she is acquitted on the grounds of self-defense. A new life of fame and success begins, until the truth comes out."
FR2023_056,En plein feu,The Blaze,https://www.youtube.com/watch?v=c30QLAluEmM,https://medias.unifrance.org/medias/174/246/259758/format_page/en-plein-feu.jpg,"Un feu géant ravage la forêt des Landes. A la suite d’une alerte évacuation, Simon et son père Joseph quittent leur domicile mais se retrouvent rapidement prisonniers de leur véhicule au milieu de ce cauchemar climatique. Le brasier se rapproche. Que faire ? Attendre les secours… ? Ou n’est-ce pas en s'enfonçant plus loin encore dans l'immensité terrifiante de la forêt brûlante qu'ils trouveront le moyen de s'en sortir… ?",
FR2023_057,Christophe définitivement,Christophe... Definitely,https://www.youtube.com/watch?v=qk1031rxeV8,https://medias.unifrance.org/medias/212/209/250324/format_page/christophe-definitivement.jpg,"Mars 2002, Christophe est de retour sur scène après 28 ans d’absence. La caméra, amoureuse, capte, fixe des mots, des sons, des couleurs, des instants. Christophe… définitivement est un film en suspension construit comme un concert idéal. Il défait la chronologie et nous transporte des scènes de l’Olympia à Versailles, des coulisses à l’appartement home-studio de Christophe où se mêlent ses passions, ses fétiches, ses trésors accumulés au fil du temps et où naissent ses chansons…","March 2002, the singer Christophe is back on stage after an absence of 28 years. The camera, in love, captures, fixes words, sounds, colors and instants. Christophe... Definitively is a film in suspension constructed like an ideal concert. It unravels chronology and transports us from stage to stage, from backstage to Christophe's home studio and appartement where his passions, fetishes and treasures accumulated over the years are displayed and where his music originated."
FR2023_058,Toi non plus tu n'as rien vu,And Yet We Were Not Blind,https://www.youtube.com/watch?v=IGx5-zK4cWE,https://medias.unifrance.org/medias/2/236/257026/format_page/toi-non-plus-tu-n-as-rien-vu.jpg,"Claire et Sophie ont fait leurs études ensemble. Elles sont toutes deux avocates. Claire va être accusée de tentative d’homicide sur enfant de moins de 15 ans. Sophie va assumer sa défense. Comment Claire, déjà mère de deux enfants n’a-t-elle ni vu, ni senti qu’elle était à nouveau enceinte ?","Claire and Thomas are happily married with two kids. As the Police find by their house a newborn believed to be Claire’s, their lives are thrown into turmoil. Claire claims she didn’t know she was pregnant but how could one not notice it? As her best friend and lawyer Sophie builds her defense, the very essence of motherhood soon becomes the heart of the case."
FR2023_059,Comme une actrice,Like an Actress,https://www.youtube.com/watch?v=bsPPh9o4mS4,https://medias.unifrance.org/medias/234/249/260586/format_page/comme-une-actrice.jpg,"Anna est une actrice talentueuse et reconnue. Arrivée à la quarantaine elle traverse un moment difficile dans sa vie professionnelle et personnelle. Elle se découvre alors un pouvoir qui lui permet de changer d’apparence physique et de se transformer en qui elle le souhaite. Elle va utiliser ce pouvoir pour mettre son couple à l’épreuve, au risque de se perdre...","Anna is a talented and famous actress. One day, she discovers that she has the power to change her physical appearance. She decides to use this power to test her couple."
FR2023_060,En toute liberté - Une radio pour la paix,,https://www.youtube.com/watch?v=SvSe1t7o4X8,https://medias.unifrance.org/medias/244/251/261108/format_page/en-toute-liberte-une-radio-pour-la-paix.jpg,"Au nord de l’Irak, sept jeunes journalistes, musulmans, chrétiens et yézidis, tendent leurs micros à ceux qui veulent la paix. Ils travaillent pour Radio Al-Salam, antenne affranchie d’influences politiques et religieuses. En toute liberté, des voix s’élèvent sur les ondes et font renaître le lien au sein d’une nation.",
FR2023_061,Femme de mère en fille,,https://www.youtube.com/watch?v=a7sIeZB8q1U,https://medias.unifrance.org/medias/58/250/260666/format_page/femme-de-mere-en-fille.jpg,"Marie, Odile et Valérie, trois parcours de femmes et de mères se déroulent sur plus d'un siècle. Marie, née en 1902, a eu 10 enfants dans une France agricole et catholique. Odile, sa fille, ne voulait pas d’enfants, elle souhaitait se libérer des contingences domestiques. Elle est devenue dans les années 50 fonctionnaire et citadine. Installée en Ariège, Valérie, la 3ème génération, se sent piégée par sa vie de mère de famille. Elle convoque le passé et interroge ses proches sur ces rôles encore largement assignés aux femmes. Avec l'historienne Michelle Perrot, elles questionnent un siècle d’émancipation au sein de la sphère familiale.",
FR2023_062,Paysans du ciel à la terre,,https://www.youtube.com/watch?v=WyPgGijJ6XM,https://medias.unifrance.org/medias/238/253/261614/format_page/paysans-du-ciel-a-la-terre.jpg,"Un film enquête entre Ciel et Terre à la rencontre d’agriculteurs qui, chacun à leur façon, travaillent avec la vie du sol, afin de nourrir la Terre autant qu’elle nourrit les Hommes.",
FR2023_063,Sage-homme,The Midwife,https://www.youtube.com/watch?v=1jyEi73ixkk,https://medias.unifrance.org/medias/77/248/260173/format_page/sage-homme.jpg,"Léopold, 19 ans, rate le concours d'entrée à médecine. Il décide d'entrer à l'école des sages-femmes en cachant la vérité à son entourage, dans le but de réintégrer médecine plus tard grâce à une passerelle. Alors qu'il s'engage sans convictions dans ce milieu exclusivement féminin, sa rencontre avec Nathalie, sage-femme d'expérience au caractère passionné, va changer son regard sur cet univers fascinant et bouleverser ses certitudes.","While his modest family had great hopes for him, Leopold, a 19-year old medicine student, fails at his final exam. He decides to hide the truth from them and accepts to enter the midwifery school, planning on joining back medical school later through a bridge. Raised exclusively among men, Leopold starts this course half-hearted. His tutor Nathalie, a strong-willed and experienced midwife, will soon make him change his view on this astonishing world and question his certainties."
FR2023_064,La Chambre des merveilles,The Book of Wonders,https://www.youtube.com/watch?v=xXBhqEbpt1g,https://medias.unifrance.org/medias/242/251/261106/format_page/the-book-of-wonders.jpg,"C'est le pari fou d'une mère prête à tout pour aider son fils à se réveiller du coma. Après l'accident de Louis, 12 ans, Thelma décide de réaliser à sa place les "" 10 choses à faire avant la fin du monde "" qu'il avait inscrites dans son journal intime. En écoutant ces aventures, Louis verra combien la vie est belle et qu'il doit revenir ! En accomplissant à quarante ans les rêves d'un ado, Thelma va vivre un voyage incroyable qui l'emmènera bien plus loin que ce qu'elle imaginait...","Thelma is devastated when Louis, her 12 years-old son, falls into a deep coma after an accident. When she discovers his “end-of-the-world bucket list” she realizes how adventurous and creative Louis is. With the hope of bringing her son back, she decides to fulfill herself all of his wishes…From Japan to Portugal, Thelma embarks on an adventure which gives her new reasons to live for, to reconnect with her son…and herself."
FR2023_065,Bienveillance paysanne,,https://www.youtube.com/watch?v=U2DPN5LzTEM,https://medias.unifrance.org/medias/211/255/262099/format_page/bienveillance-paysanne.jpg,"Algues vertes, gaz à effet de serre, déforestation, recul de la biodiversité, réchauffement climatique... Et tant d’autres maux imputés à l’élevage ! L’animal de ferme, notre bienfaiteur nourricier, serait-il devenu l’ennemi Numéro 1 de la vie sur Terre ? Le documentariste Oliver Dickinson a voulu le vérifier en parcourant la France à la rencontre d’éleveurs et d’éleveuses adeptes de pratiques vertueuses. Ils et elles ont choisi de replanter les arbres et de développer d’ingénieuses collaborations animales pour laisser une empreinte plus douce et contribuer à la sauvegarde de notre planète.",
