film_id,nat_title,tag_id,tag_name,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,,Superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,,activism,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,,Celebrity,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,,mass media,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,,women empowerment,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,,discrimination,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,substance abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,eldercide,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,extended family,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,Intergenerational conflict,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,Superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,organized crime,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,religion,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,,national identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,new start,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,parenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,Non-human Companionship,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,Separation,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,partnership,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,infidelity,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,marriage counselling,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,grief,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,education,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,natural,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,stages of life,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,caregiving,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,Mentorship,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,Cultural Memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,Personal Memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,independent home,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,Artistic Creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,education,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,war,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,grief,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,National Identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,,LGBTQI,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,Non-human Companionship,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,Well-Being,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,romance,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,Homelessness,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,desire,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,loneliness,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,independent home ,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,precarity,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,,daily routine,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,,Mentorship,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,,Mental Illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,,intergenerational conflict,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,,natural,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,,Superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,burial,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,romance,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,Grandparenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,grief,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,new start,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,parenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,intergenerational friendship,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,mentorship,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,desire,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,,gentrification,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,,Non-human Companionship,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,,Mentorship,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,,natural,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,,ecology,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,,spirituality,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,independent home,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,marriage,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,intergenerational conflict,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,class dynamics,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,mental illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,medical treatment,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,wealth,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Search for Meaning,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Festivities,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Disability,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Physical Illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Medical Treatment,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,grandparenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Non-human Companionship,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,marriage,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,independent home,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,legacy,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,wealth,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,war,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,,Technology,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Physical Illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,substance abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Medical Treatment,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Brotherhood/Sisterhood,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Cultural Memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Personal Memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,retirement,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Artistic Creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,Celebrity,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,mass media,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,,National Identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,Mentorship,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,desire,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,Personal Memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,independent home,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,wealth,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,Homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,Intergenerational conflict,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,Superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,LGBTQI,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,,Class Dynamics,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,,substance abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,,Artistic Creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,,last mission,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,,legacy,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,festivities,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,mental illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,Medical Treatment,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,hospital,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,extended family,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,parenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,romance,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,precarity,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,,Artistic Creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,Celebrity,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,corruption,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,Technology,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,mass media,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,terrorism,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,war,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,politics,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,National Identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,Discrimination,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,class dynamics,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,,racial dynamics,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,,Homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,,Employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,,Superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,,Organized Crime,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,,Class Dynamics,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,,Mental Illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,,Medical Treatment,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,,Hospital,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,,trauma,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,rescue mission,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,new start,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,eldercide,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,Brotherhood/Sisterhood,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,parenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,sex for hire,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,Superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,Organized Crime,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,,State Apparatus,,,,,,,,,,,,,,,,,,,,,,
GB2020_025,Cordelia,,,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,,festivities,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,,independent home,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,,wealth,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,,retirement,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,dementia,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,national identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,parenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,mentorship,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,stages of life,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,marriage,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,personal memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,retirement,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,celebrity,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,terrorism,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,,mass media,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,festivities,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,separation,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,elderhood,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,elderhood,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,loneliness,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,retirement,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,,regional identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,celebrity,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,personal memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,substance abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,legacy,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,,mass media,,,,,,,,,,,,,,,,,,,,,,
GB2020_030,Philophobia,,state apparatus,,,,,,,,,,,,,,,,,,,,,,
GB2020_030,Philophobia,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_030,Philophobia,,employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,racial dynamics,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,discrimination,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,regional identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,celebrity,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,,mass media,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,well-being,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,daily routine,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,search for meaning,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,grief,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,romance,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,new start,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,burial,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,pilgrimage,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,intergenerational friendship,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,mental illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,loneliness,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,trauma,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_033,The Runaways,,,,,,,,,,,,,,,,,,,,,,,,
GB2020_034,Idiot Prayer,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_034,Idiot Prayer,,celebrity,,,,,,,,,,,,,,,,,,,,,,
GB2020_034,Idiot Prayer,,covid-19,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,caregiving,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,hospital,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,parenthood,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,urban,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,religion,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,national identity,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,postcolonialism,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,,segregation,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,,intergenerational conflict,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,,rural,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,,self-employment,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,,organized crime,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,,elderhood,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,,personal memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,,retirement home,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,,war,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,,legacy,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,legacy,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,nature,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,pilgrimage,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,grief,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,personal memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,postcolonialism,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,burial,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,homosociality,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,personal memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,activism,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,ecology,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,,discrimination,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,,ecology,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,,natural,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,,activism,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,,last mission,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,,personal memory,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,,legacy,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,,mass media,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,state apparatus,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,medical treatment,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,religion,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,abuse,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,physical illness,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,hospital,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,eldercide,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,,parenthood,,,,,,,,,,,,,,,,,,,,,,
FR2020_001,Les Vétos,,rural,,,,,,,,,,,,,,,,,,,,,,
FR2020_001,Les Vétos,,mentorship,,,,,,,,,,,,,,,,,,,,,,
FR2020_001,Les Vétos,,retirement,,,,,,,,,,,,,,,,,,,,,,
FR2020_002,Play,,de-ageing,,,,,,,,,,,,,,,,,,,,,,
FR2020_002,Play,,parenthood,,,,,,,,,,,,,,,,,,,,,,
FR2020_002,Play,,stages of life,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,search for meaning,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,grandparenthood,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,in-laws,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,multigenerational family relations,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,self-employment,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,independent home,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
FR2020_003,Sol,,celebrity,,,,,,,,,,,,,,,,,,,,,,
