film_id,nat_title,film_country,prod_share,,,,,,,,,,,,,,,,,,,,,,
DE2022_023,Wolke unterm Dach,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_024,"Der Mann, der die Welt aß",DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_025,Rabiye Kurnaz gegen George W. Bush,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_025,Rabiye Kurnaz gegen George W. Bush,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_026,Der Onkel,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_026,Der Onkel,AT,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_027,Blutsauger,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_028,Heinrich Vogeler - Aus dem Leben eines Träumers,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_029,Nico,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_030,Willi und die Wunderkröte,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_031,Bettina,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_032,Stasikomödie,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_033,Ökozid,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_034,Die Bilderkriegerin,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_035,Immenhof - Das große Versprechen,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_036,Mia and Me: The Hero of Centopia,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_036,Mia and Me: The Hero of Centopia,AU,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_036,Mia and Me: The Hero of Centopia,IN,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_037,Alles in bester Ordnung ,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_038,Heiko`s Welt ,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_039,Bastard in Mind,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_040,Rivale,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_040,Rivale,UA,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_041,The Strait Guys,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_041,The Strait Guys,FI,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_041,The Strait Guys,CA,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_042,Ein großes Versprechen,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_043,Zum Tod meiner Mutter,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,CH,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_045,Endlich unendlich,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_045,Endlich unendlich,AT,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_046,Zwischen uns,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_047,Stand Up,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_049,Dear Memories - Eine Reise mit dem Magnum-Fotografen Thomas Hoepker,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_049,Dear Memories - Eine Reise mit dem Magnum-Fotografen Thomas Hoepker,CH,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_050,Axiom,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_052,Best Birthday Ever,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_052,Best Birthday Ever,NL,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_052,Best Birthday Ever,SE,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_053,Liebesdings,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_054,The Expert at the Card Table,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_055,Everything Will Change,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_055,Everything Will Change,NL,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_056,Bibi & Tina: Einfach Anders,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_057,Geborgtes Weiß,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_058,Guglhupfgeschwader,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_059,No Name Restaurant,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_060,Der junge Häuptling Winnetou,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_061,Grand Jeté,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_062,Sweet Disaster,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_063,Die Zukunft ist ein einsamer Ort,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_064,Jagdsaison,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_065,Die Känguru-Verschwörung,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_066,Evolution,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_066,Evolution,HU,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_067,Freibad,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_068,Komm mit mir in das Cinema - Die Gregors,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_069,L'état et moi,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_070,Le tigre qui s’invita pour le thé,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_070,Le tigre qui s’invita pour le thé,GB,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_070,Le tigre qui s’invita pour le thé,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_071,Alle reden übers Wetter ,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_072,Lieber Kurt,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_073,Mittagsstunde,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_074,Verabredungen mit einem Dichter - Michael Krüger,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_075,Da kommt noch was,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_076,Die Schule der magischen Tiere 2,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_077,Mutter,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_078,Wir könnten genauso gut tot sein,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_078,Wir könnten genauso gut tot sein,RO,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_079,"In einem Land, das es nicht mehr gibt",DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_080,Rimini,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_080,Rimini,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_080,Rimini,AT,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_081,"Margarethe von Trotta - Zeit der Frauen
",DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_082,Der Passfälscher,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_082,Der Passfälscher,LU,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_083,Nicht verrecken,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_084,Ach du Scheisse!,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_085,Der Nachname ,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,LU,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_087,Werner Herzog - Radical Dreamer,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_087,Werner Herzog - Radical Dreamer,GB,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_088,Rheingold,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_088,Rheingold,IT,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_088,Rheingold,NL,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_089,Schweigend steht der Wald,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_090,"Der Russe ist einer, der Birken liebt",DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_091,Die Frau des Dichters,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_092,Hui Buh und das Hexenschloss,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_093,Wer gräbt den Bestatter ein?,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_094,Wir sind dann wohl die Angehörigen,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_095,Elfriede Jelinek - die Sprache von der Leine lassen,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_095,Elfriede Jelinek - die Sprache von der Leine lassen,AT,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_096,Human Factors,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_096,Human Factors,IT,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_096,Human Factors,DK,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_097,Hunter from Elsewhere - a Journey with Helen Britton,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_098,Einfach mal was Schönes,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_099,Kopfplatzen,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_100,The Magic Flute,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_101,The Middle Man,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_101,The Middle Man,DK,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_101,The Middle Man,CA,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_101,The Middle Man,NO,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_102,König hört auf,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_103,Echo,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_104,Nachtwald,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_105,Die stillen Trabanten,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_106,Ich Ich Ich,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_107,Der Räuber Hotzenplotz,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_107,Der Räuber Hotzenplotz,CH,MIN,,,,,,,,,,,,,,,,,,,,,,
DE2022_108,Was man von hier aus sehen kann,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_109,Stille Post,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
DE2022_110,Oskars Kleid,DE,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_002,Malasaña 32,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_002,Malasaña 32,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_003,Superagente Makey,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_004,La boda de Rosa,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_004,La boda de Rosa,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_005,El plan,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_006,El inconveniente,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_009,El arte de volver,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,GB,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,AR,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,DE,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2021_042,Fantasía,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_035,La loba parda,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_036,¿Puedes oírme?,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_037,Pullman,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_040,"Marcelino, el mejor payaso del mundo",ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_046,"El vino, el mundo y nosotros",ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,IS,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,LT,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_049,Mi gran despedida,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,GR,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,CL,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,DE,MIN,,,,,,,,,,,,,,,,,,,,,,
ES2020_060,Ons,ES,MAJ,,,,,,,,,,,,,,,,,,,,,,
ES2020_060,Ons,PT,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_001,1917,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_001,1917,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_002,Emma,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_002,Emma,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_002,Emma,CN,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_003,The Personal History of David Copperfield,US,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_003,The Personal History of David Copperfield,GB,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_004,Military Wives,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_005,Greed,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_006,The Secret Garden,CN,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_007,Misbehaviour,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_008,Pixie,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_009,Hope Gap,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_010,Summerland,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_011,23 walks,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_012,Come Away,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_013,Love Sarah,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_014,Four Kids and It,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_015,The Owners,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,CA,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_016,Fatman,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_017,Crock of Gold: A Few Rounds With Shane MacGowan,IE,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_018,Rebecca,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_019,Being a Human Person,SE,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_020,Eternal Beauty,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_021,American Dharma,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_022,Concrete Plans,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,HR,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_023,C.L.E.A.N.,DE,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_024,Villain,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_025,Cordelia,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_026,The Loss Adjuster,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_027,Finding Jack Charlton,IE,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_028,Perfect Strangers,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_029,Show Me The Picture: The Story of Jim Marshall,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_030,Philophobia,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_031,Everything - The Real Thing Story,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_032,The Man in the Hat,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_033,The Runaways,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_034,Idiot Prayer,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_035,Mogul Mowgli,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_036,Calm with Horses,IE,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_037,Final Account,US,MIN,,,,,,,,,,,,,,,,,,,,,,
GB2020_038,Schemers,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_039,Nomad: In the Footsteps of Bruce Chatwin,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_040,David Attenborough: A Life on Our Planet,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
GB2020_041,Patients of a Saint,GB,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_001,Il grande giorno,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_003,L'immensità,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_003,L'immensità,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2022_004,Il colibrì,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_004,Il colibrì,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2022_005,Nostalgia,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_005,Nostalgia,IT,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2022_006,Belli ciao,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_007,Corro da te,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_009,Vicini di casa,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_010,Il sesso degli angeli,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_011,Diabolik - Ginko all'attacco!,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_011,Diabolik - Ginko all'attacco!,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2022_012,Il Principe di Roma,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_013,Astolfo,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_013,Astolfo,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2022_014,Ti mangio il cuore,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_015,Esterno notte - Parte 1,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_016,C'era una volta il crimine,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_017,Settembre,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_018,Quasi orfano,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_019,Margini,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_020,Esterno notte - Parte 2,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_021,Tutti a bordo,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_022,Alla vita (Tu choisiras la vie),IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_022,Alla vita (Tu choisiras la vie),FR,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2022_023,Leonora addio,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_024,Il giorno più bello,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_025,La mia ombra è tua,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_026,Altrimenti ci arrabbiamo,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_027,Per niente al mondo,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_028,Piano Piano,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_029,Orlando,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2022_029,Orlando,BE,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2022_030,Una boccata d'aria,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
